zip_code,case_count,report_date
73052,43,2020-07-19
73009,43,2020-07-19
73103,41,2020-07-19
74015,41,2020-07-19
74868,41,2020-07-19
74352,40,2020-07-19
74432,40,2020-07-19
73448,39,2020-07-19
74766,39,2020-07-19
73026,39,2020-07-19
74857,38,2020-07-19
74120,38,2020-07-19
74029,38,2020-07-19
73165,36,2020-07-19
74764,36,2020-07-19
74337,36,2020-07-19
74525,36,2020-07-19
74339,35,2020-07-19
74035,34,2020-07-19
74073,34,2020-07-19
74434,34,2020-07-19
74365,33,2020-07-19
74338,33,2020-07-19
73105,33,2020-07-19
73117,33,2020-07-19
74039,32,2020-07-19
74301,32,2020-07-19
74740,32,2020-07-19
74955,32,2020-07-19
73104,32,2020-07-19
74331,30,2020-07-19
74047,30,2020-07-19
74884,30,2020-07-19
74036,30,2020-07-19
73049,30,2020-07-19
73529,29,2020-07-19
74103,29,2020-07-19
73949,29,2020-07-19
74119,29,2020-07-19
73446,28,2020-07-19
74058,28,2020-07-19
73542,28,2020-07-19
73141,28,2020-07-19
74948,27,2020-07-19
74059,26,2020-07-19
73750,26,2020-07-19
73102,25,2020-07-19
74651,25,2020-07-19
74048,25,2020-07-19
73045,25,2020-07-19
74851,25,2020-07-19
73644,24,2020-07-19
73173,24,2020-07-19
74130,23,2020-07-19
74051,23,2020-07-19
73093,23,2020-07-19
73077,22,2020-07-19
74053,22,2020-07-19
73439,22,2020-07-19
74445,21,2020-07-19
74010,21,2020-07-19
74730,21,2020-07-19
73086,21,2020-07-19
74873,20,2020-07-19
74044,20,2020-07-19
74436,20,2020-07-19
73055,20,2020-07-19
73121,19,2020-07-19
74421,19,2020-07-19
73538,18,2020-07-19
74056,18,2020-07-19
74131,18,2020-07-19
74016,18,2020-07-19
74953,18,2020-07-19
74733,17,2020-07-19
73951,17,2020-07-19
73150,16,2020-07-19
74002,16,2020-07-19
73950,16,2020-07-19
74848,16,2020-07-19
74571,16,2020-07-19
73742,16,2020-07-19
74931,15,2020-07-19
73762,15,2020-07-19
74964,15,2020-07-19
74041,15,2020-07-19
73095,15,2020-07-19
73801,15,2020-07-19
74578,14,2020-07-19
74441,14,2020-07-19
73057,14,2020-07-19
73007,14,2020-07-19
74834,14,2020-07-19
74342,13,2020-07-19
74736,13,2020-07-19
74864,13,2020-07-19
74536,13,2020-07-19
74859,13,2020-07-19
73560,13,2020-07-19
73527,13,2020-07-19
73939,13,2020-07-19
73449,13,2020-07-19
73131,12,2020-07-19
74462,12,2020-07-19
73038,12,2020-07-19
73443,12,2020-07-19
74061,12,2020-07-19
74959,11,2020-07-19
73151,11,2020-07-19
74363,11,2020-07-19
74032,11,2020-07-19
74937,11,2020-07-19
74435,11,2020-07-19
73098,11,2020-07-19
74451,11,2020-07-19
74729,11,2020-07-19
74079,11,2020-07-19
73054,11,2020-07-19
73145,11,2020-07-19
73006,10,2020-07-19
74538,10,2020-07-19
74364,10,2020-07-19
73002,10,2020-07-19
74637,10,2020-07-19
73717,10,2020-07-19
73453,10,2020-07-19
74370,10,2020-07-19
73772,9,2020-07-19
73460,9,2020-07-19
74085,9,2020-07-19
74455,9,2020-07-19
73030,9,2020-07-19
74022,9,2020-07-19
74962,8,2020-07-19
74431,8,2020-07-19
73463,8,2020-07-19
73651,8,2020-07-19
74454,8,2020-07-19
74723,8,2020-07-19
74871,8,2020-07-19
73932,8,2020-07-19
73456,8,2020-07-19
74966,8,2020-07-19
73016,8,2020-07-19
74855,8,2020-07-19
74358,8,2020-07-19
73573,7,2020-07-19
74880,7,2020-07-19
74727,7,2020-07-19
73572,7,2020-07-19
73004,7,2020-07-19
74849,7,2020-07-19
74902,7,2020-07-19
74865,7,2020-07-19
73433,7,2020-07-19
73737,7,2020-07-19
73040,7,2020-07-19
74653,7,2020-07-19
74523,7,2020-07-19
74735,7,2020-07-19
73082,6,2020-07-19
74038,6,2020-07-19
74631,6,2020-07-19
74080,6,2020-07-19
73059,6,2020-07-19
74944,6,2020-07-19
74883,6,2020-07-19
74731,6,2020-07-19
73042,6,2020-07-19
74343,6,2020-07-19
74547,6,2020-07-19
73541,6,2020-07-19
74332,6,2020-07-19
74557,6,2020-07-19
73053,6,2020-07-19
74469,6,2020-07-19
74726,6,2020-07-19
74027,6,2020-07-19
74647,6,2020-07-19
74930,6,2020-07-19
73565,6,2020-07-19
74330,6,2020-07-19
74062,6,2020-07-19
74840,6,2020-07-19
73768,5,2020-07-19
73931,5,2020-07-19
73438,5,2020-07-19
74956,5,2020-07-19
74050,5,2020-07-19
74720,5,2020-07-19
74081,5,2020-07-19
74741,5,2020-07-19
74028,5,2020-07-19
73017,5,2020-07-19
74957,5,2020-07-19
73669,5,2020-07-19
74556,5,2020-07-19
74347,5,2020-07-19
74425,5,2020-07-19
73029,5,2020-07-19
73568,5,2020-07-19
73015,4,2020-07-19
73458,4,2020-07-19
73662,4,2020-07-19
73754,4,2020-07-19
73552,4,2020-07-19
73074,4,2020-07-19
73566,4,2020-07-19
74963,4,2020-07-19
74533,4,2020-07-19
74951,4,2020-07-19
74722,4,2020-07-19
74724,4,2020-07-19
74734,4,2020-07-19
73938,4,2020-07-19
73028,4,2020-07-19
74470,4,2020-07-19
74561,4,2020-07-19
73092,4,2020-07-19
73432,4,2020-07-19
74881,4,2020-07-19
73061,4,2020-07-19
73620,4,2020-07-19
73550,4,2020-07-19
73944,4,2020-07-19
73062,4,2020-07-19
73624,4,2020-07-19
74060,4,2020-07-19
74574,4,2020-07-19
73014,4,2020-07-19
73738,4,2020-07-19
73755,4,2020-07-19
74072,4,2020-07-19
73734,4,2020-07-19
73073,4,2020-07-19
74872,3,2020-07-19
74450,3,2020-07-19
74867,3,2020-07-19
74738,3,2020-07-19
74941,3,2020-07-19
73526,3,2020-07-19
74553,3,2020-07-19
74565,3,2020-07-19
74826,3,2020-07-19
74042,3,2020-07-19
74860,3,2020-07-19
73090,3,2020-07-19
73664,3,2020-07-19
74083,3,2020-07-19
73842,3,2020-07-19
73459,3,2020-07-19
74854,3,2020-07-19
74349,3,2020-07-19
74878,3,2020-07-19
74945,3,2020-07-19
73859,3,2020-07-19
73447,3,2020-07-19
73430,3,2020-07-19
74562,3,2020-07-19
73628,3,2020-07-19
74824,3,2020-07-19
74825,3,2020-07-19
73063,3,2020-07-19
74852,3,2020-07-19
74552,3,2020-07-19
74756,2,2020-07-19
73848,2,2020-07-19
74754,2,2020-07-19
74748,2,2020-07-19
73766,2,2020-07-19
73056,2,2020-07-19
73570,2,2020-07-19
73011,2,2020-07-19
73048,2,2020-07-19
74954,2,2020-07-19
74430,2,2020-07-19
73760,2,2020-07-19
74843,2,2020-07-19
73543,2,2020-07-19
73067,2,2020-07-19
73547,2,2020-07-19
74428,2,2020-07-19
74932,2,2020-07-19
73663,2,2020-07-19
74760,2,2020-07-19
74560,2,2020-07-19
73773,2,2020-07-19
74844,2,2020-07-19
73564,2,2020-07-19
73455,2,2020-07-19
74563,2,2020-07-19
74054,2,2020-07-19
74832,2,2020-07-19
73050,2,2020-07-19
73461,2,2020-07-19
73079,2,2020-07-19
74078,2,2020-07-19
74577,2,2020-07-19
74554,2,2020-07-19
73641,2,2020-07-19
73559,1,2020-07-19
73858,1,2020-07-19
74456,1,2020-07-19
73548,1,2020-07-19
74572,1,2020-07-19
73021,1,2020-07-19
74555,1,2020-07-19
73654,1,2020-07-19
74521,1,2020-07-19
74457,1,2020-07-19
73722,1,2020-07-19
74546,1,2020-07-19
74359,1,2020-07-19
73041,1,2020-07-19
74650,1,2020-07-19
73027,1,2020-07-19
73528,1,2020-07-19
74460,1,2020-07-19
73557,1,2020-07-19
74367,1,2020-07-19
74630,1,2020-07-19
74875,1,2020-07-19
73450,1,2020-07-19
74940,1,2020-07-19
74052,1,2020-07-19
74869,1,2020-07-19
73763,1,2020-07-19
74026,1,2020-07-19
74644,1,2020-07-19
73852,1,2020-07-19
74422,1,2020-07-19
74558,1,2020-07-19
73024,1,2020-07-19
73647,1,2020-07-19
74366,1,2020-07-19
74643,1,2020-07-19
74452,1,2020-07-19
73442,1,2020-07-19
73853,1,2020-07-19
74901,1,2020-07-19
74034,1,2020-07-19
73901,1,2020-07-19
74030,1,2020-07-19
73705,1,2020-07-19
74829,1,2020-07-19
74641,1,2020-07-19
73724,1,2020-07-19
74633,1,2020-07-19
73933,1,2020-07-19
73532,1,2020-07-19
73838,1,2020-07-19
74340,1,2020-07-19
74423,1,2020-07-19
74045,1,2020-07-19
73720,1,2020-07-19
74446,1,2020-07-19
73749,1,2020-07-19
73759,1,2020-07-19
74531,1,2020-07-19
74856,1,2020-07-19
74084,1,2020-07-19
73632,1,2020-07-19
74569,1,2020-07-19
73744,1,2020-07-19
74949,1,2020-07-19
74750,1,2020-07-19
74369,1,2020-07-19
74759,1,2020-07-19
74936,1,2020-07-19
74471,1,2020-07-19
73537,1,2020-07-19
73841,1,2020-07-19
60002,130,2020-07-19
60004,414,2020-07-19
60005,258,2020-07-19
60007,385,2020-07-19
60008,390,2020-07-19
60010,244,2020-07-19
60012,98,2020-07-19
60013,165,2020-07-19
60014,380,2020-07-19
60015,216,2020-07-19
60016,1205,2020-07-19
60018,716,2020-07-19
60020,51,2020-07-19
60021,31,2020-07-19
60022,41,2020-07-19
60025,461,2020-07-19
60026,195,2020-07-19
60029,12,2020-07-19
60030,240,2020-07-19
60031,397,2020-07-19
60033,249,2020-07-19
60035,310,2020-07-19
60040,185,2020-07-19
60041,61,2020-07-19
60042,61,2020-07-19
60043,20,2020-07-19
60044,120,2020-07-19
60045,139,2020-07-19
60046,259,2020-07-19
60047,572,2020-07-19
60048,198,2020-07-19
60050,263,2020-07-19
60051,153,2020-07-19
60053,340,2020-07-19
60056,705,2020-07-19
60060,495,2020-07-19
60061,208,2020-07-19
60062,380,2020-07-19
60064,684,2020-07-19
60067,299,2020-07-19
60068,372,2020-07-19
60069,108,2020-07-19
60070,287,2020-07-19
60071,20,2020-07-19
60073,1179,2020-07-19
60074,530,2020-07-19
60076,586,2020-07-19
60077,450,2020-07-19
60079,13,2020-07-19
60081,53,2020-07-19
60083,116,2020-07-19
60084,202,2020-07-19
60085,2589,2020-07-19
60087,746,2020-07-19
60088,274,2020-07-19
60089,360,2020-07-19
60090,859,2020-07-19
60091,190,2020-07-19
60093,204,2020-07-19
60096,53,2020-07-19
60097,53,2020-07-19
60098,421,2020-07-19
60099,633,2020-07-19
60101,873,2020-07-19
60102,230,2020-07-19
60103,349,2020-07-19
60104,483,2020-07-19
60106,573,2020-07-19
60107,713,2020-07-19
60108,370,2020-07-19
60109,13,2020-07-19
60110,797,2020-07-19
60112,32,2020-07-19
60115,340,2020-07-19
60118,105,2020-07-19
60119,46,2020-07-19
60120,1477,2020-07-19
60123,999,2020-07-19
60124,164,2020-07-19
60126,454,2020-07-19
60130,181,2020-07-19
60131,391,2020-07-19
60133,814,2020-07-19
60134,231,2020-07-19
60135,67,2020-07-19
60136,79,2020-07-19
60137,219,2020-07-19
60139,712,2020-07-19
60140,119,2020-07-19
60141,23,2020-07-19
60142,147,2020-07-19
60143,210,2020-07-19
60145,10,2020-07-19
60146,11,2020-07-19
60148,467,2020-07-19
60151,21,2020-07-19
60152,89,2020-07-19
60153,570,2020-07-19
60154,236,2020-07-19
60155,196,2020-07-19
60156,198,2020-07-19
60157,13,2020-07-19
60160,804,2020-07-19
60162,183,2020-07-19
60163,104,2020-07-19
60164,568,2020-07-19
60165,192,2020-07-19
60169,447,2020-07-19
60171,145,2020-07-19
60172,263,2020-07-19
60173,119,2020-07-19
60174,240,2020-07-19
60175,146,2020-07-19
60176,190,2020-07-19
60177,355,2020-07-19
60178,95,2020-07-19
60181,320,2020-07-19
60184,10,2020-07-19
60185,823,2020-07-19
60187,191,2020-07-19
60188,565,2020-07-19
60189,137,2020-07-19
60190,78,2020-07-19
60191,247,2020-07-19
60192,81,2020-07-19
60193,315,2020-07-19
60194,207,2020-07-19
60195,22,2020-07-19
60201,364,2020-07-19
60202,473,2020-07-19
60203,42,2020-07-19
60301,38,2020-07-19
60302,265,2020-07-19
60304,95,2020-07-19
60305,89,2020-07-19
60401,63,2020-07-19
60402,1563,2020-07-19
60403,262,2020-07-19
60404,139,2020-07-19
60406,580,2020-07-19
60408,27,2020-07-19
60409,743,2020-07-19
60410,59,2020-07-19
60411,1125,2020-07-19
60415,253,2020-07-19
60416,29,2020-07-19
60417,205,2020-07-19
60418,144,2020-07-19
60419,475,2020-07-19
60420,13,2020-07-19
60421,16,2020-07-19
60422,112,2020-07-19
60423,223,2020-07-19
60424,6,2020-07-19
60425,200,2020-07-19
60426,551,2020-07-19
60428,251,2020-07-19
60429,265,2020-07-19
60430,314,2020-07-19
60431,276,2020-07-19
60432,518,2020-07-19
60433,363,2020-07-19
60434,174,2020-07-19
60435,788,2020-07-19
60436,286,2020-07-19
60438,487,2020-07-19
60439,150,2020-07-19
60440,979,2020-07-19
60441,265,2020-07-19
60442,60,2020-07-19
60443,429,2020-07-19
60445,213,2020-07-19
60446,617,2020-07-19
60447,68,2020-07-19
60448,190,2020-07-19
60449,92,2020-07-19
60450,94,2020-07-19
60451,195,2020-07-19
60452,293,2020-07-19
60453,929,2020-07-19
60455,402,2020-07-19
60456,58,2020-07-19
60457,166,2020-07-19
60458,185,2020-07-19
60459,496,2020-07-19
60461,71,2020-07-19
60462,441,2020-07-19
60463,276,2020-07-19
60464,71,2020-07-19
60465,311,2020-07-19
60466,545,2020-07-19
60467,226,2020-07-19
60468,41,2020-07-19
60469,116,2020-07-19
60471,247,2020-07-19
60472,78,2020-07-19
60473,514,2020-07-19
60475,110,2020-07-19
60476,37,2020-07-19
60477,323,2020-07-19
60478,394,2020-07-19
60480,48,2020-07-19
60481,43,2020-07-19
60482,122,2020-07-19
60484,144,2020-07-19
60487,200,2020-07-19
60490,182,2020-07-19
60491,186,2020-07-19
60501,326,2020-07-19
60502,137,2020-07-19
60503,90,2020-07-19
60504,417,2020-07-19
60505,2119,2020-07-19
60506,1230,2020-07-19
60510,158,2020-07-19
60512,6,2020-07-19
60513,196,2020-07-19
60514,74,2020-07-19
60515,138,2020-07-19
60516,178,2020-07-19
60517,274,2020-07-19
60518,12,2020-07-19
60520,11,2020-07-19
60521,234,2020-07-19
60523,123,2020-07-19
60525,375,2020-07-19
60526,112,2020-07-19
60527,318,2020-07-19
60531,7,2020-07-19
60532,175,2020-07-19
60534,203,2020-07-19
60538,365,2020-07-19
60540,189,2020-07-19
60541,12,2020-07-19
60542,224,2020-07-19
60543,351,2020-07-19
60544,236,2020-07-19
60545,177,2020-07-19
60546,190,2020-07-19
60548,152,2020-07-19
60551,31,2020-07-19
60552,16,2020-07-19
60554,64,2020-07-19
60555,152,2020-07-19
60558,105,2020-07-19
60559,375,2020-07-19
60560,162,2020-07-19
60561,153,2020-07-19
60563,228,2020-07-19
60564,257,2020-07-19
60565,233,2020-07-19
60585,144,2020-07-19
60586,498,2020-07-19
60601,97,2020-07-19
60602,17,2020-07-19
60603,10,2020-07-19
60604,24,2020-07-19
60605,257,2020-07-19
60606,42,2020-07-19
60607,519,2020-07-19
60608,1942,2020-07-19
60609,1981,2020-07-19
60610,358,2020-07-19
60611,229,2020-07-19
60612,783,2020-07-19
60613,483,2020-07-19
60614,653,2020-07-19
60615,470,2020-07-19
60616,560,2020-07-19
60617,1416,2020-07-19
60618,1521,2020-07-19
60619,1081,2020-07-19
60620,1294,2020-07-19
60621,606,2020-07-19
60622,769,2020-07-19
60623,3664,2020-07-19
60624,981,2020-07-19
60625,1596,2020-07-19
60626,1200,2020-07-19
60628,1282,2020-07-19
60629,3711,2020-07-19
60630,900,2020-07-19
60631,400,2020-07-19
60632,3442,2020-07-19
60633,357,2020-07-19
60634,1671,2020-07-19
60636,841,2020-07-19
60637,718,2020-07-19
60638,1271,2020-07-19
60639,3713,2020-07-19
60640,960,2020-07-19
60641,1713,2020-07-19
60642,239,2020-07-19
60643,865,2020-07-19
60644,1380,2020-07-19
60645,1160,2020-07-19
60646,421,2020-07-19
60647,1603,2020-07-19
60649,931,2020-07-19
60651,1945,2020-07-19
60652,1100,2020-07-19
60653,625,2020-07-19
60654,199,2020-07-19
60655,329,2020-07-19
60656,342,2020-07-19
60657,475,2020-07-19
60659,850,2020-07-19
60660,518,2020-07-19
60661,66,2020-07-19
60680,8,2020-07-19
60706,481,2020-07-19
60707,884,2020-07-19
60712,201,2020-07-19
60714,964,2020-07-19
60803,314,2020-07-19
60804,3186,2020-07-19
60805,260,2020-07-19
60827,448,2020-07-19
60901,786,2020-07-19
60911,14,2020-07-19
60912,6,2020-07-19
60913,9,2020-07-19
60914,273,2020-07-19
60915,109,2020-07-19
60919,7,2020-07-19
60922,20,2020-07-19
60927,56,2020-07-19
60928,7,2020-07-19
60930,7,2020-07-19
60936,8,2020-07-19
60938,11,2020-07-19
60940,24,2020-07-19
60941,8,2020-07-19
60942,14,2020-07-19
60950,128,2020-07-19
60953,6,2020-07-19
60954,52,2020-07-19
60955,16,2020-07-19
60957,9,2020-07-19
60958,27,2020-07-19
60964,45,2020-07-19
60970,23,2020-07-19
61008,508,2020-07-19
61010,41,2020-07-19
61011,14,2020-07-19
61012,25,2020-07-19
61016,54,2020-07-19
61019,16,2020-07-19
61020,18,2020-07-19
61021,106,2020-07-19
61024,8,2020-07-19
61025,12,2020-07-19
61032,246,2020-07-19
61036,25,2020-07-19
61038,7,2020-07-19
61041,6,2020-07-19
61047,7,2020-07-19
61048,7,2020-07-19
61054,22,2020-07-19
61061,27,2020-07-19
61063,12,2020-07-19
61064,18,2020-07-19
61065,84,2020-07-19
61068,179,2020-07-19
61071,54,2020-07-19
61072,50,2020-07-19
61073,104,2020-07-19
61080,69,2020-07-19
61081,108,2020-07-19
61084,13,2020-07-19
61085,8,2020-07-19
61088,15,2020-07-19
61101,366,2020-07-19
61102,321,2020-07-19
61103,369,2020-07-19
61104,353,2020-07-19
61107,316,2020-07-19
61108,495,2020-07-19
61109,337,2020-07-19
61111,144,2020-07-19
61114,134,2020-07-19
61115,159,2020-07-19
61201,366,2020-07-19
61231,9,2020-07-19
61232,7,2020-07-19
61235,8,2020-07-19
61238,10,2020-07-19
61239,8,2020-07-19
61240,30,2020-07-19
61241,27,2020-07-19
61244,324,2020-07-19
61252,37,2020-07-19
61254,27,2020-07-19
61256,9,2020-07-19
61264,54,2020-07-19
61265,427,2020-07-19
61270,15,2020-07-19
61273,18,2020-07-19
61275,25,2020-07-19
61282,84,2020-07-19
61284,11,2020-07-19
61301,12,2020-07-19
61310,6,2020-07-19
61314,6,2020-07-19
61322,6,2020-07-19
61341,48,2020-07-19
61342,37,2020-07-19
61348,11,2020-07-19
61350,54,2020-07-19
61354,20,2020-07-19
61356,22,2020-07-19
61360,9,2020-07-19
61362,12,2020-07-19
61364,25,2020-07-19
61401,161,2020-07-19
61410,10,2020-07-19
61420,6,2020-07-19
61434,6,2020-07-19
61443,25,2020-07-19
61455,96,2020-07-19
61462,122,2020-07-19
61469,7,2020-07-19
61473,6,2020-07-19
61520,6,2020-07-19
61523,12,2020-07-19
61525,48,2020-07-19
61528,8,2020-07-19
61534,6,2020-07-19
61547,12,2020-07-19
61548,31,2020-07-19
61550,40,2020-07-19
61554,59,2020-07-19
61568,6,2020-07-19
61571,41,2020-07-19
61602,9,2020-07-19
61603,133,2020-07-19
61604,138,2020-07-19
61605,90,2020-07-19
61606,25,2020-07-19
61607,21,2020-07-19
61610,8,2020-07-19
61611,59,2020-07-19
61614,196,2020-07-19
61615,81,2020-07-19
61616,24,2020-07-19
61701,94,2020-07-19
61704,106,2020-07-19
61705,26,2020-07-19
61726,6,2020-07-19
61727,12,2020-07-19
61729,6,2020-07-19
61732,6,2020-07-19
61739,6,2020-07-19
61745,11,2020-07-19
61748,7,2020-07-19
61761,102,2020-07-19
61764,26,2020-07-19
61801,67,2020-07-19
61802,148,2020-07-19
61820,197,2020-07-19
61821,226,2020-07-19
61822,106,2020-07-19
61832,60,2020-07-19
61834,9,2020-07-19
61842,8,2020-07-19
61843,25,2020-07-19
61853,76,2020-07-19
61856,14,2020-07-19
61866,216,2020-07-19
61873,21,2020-07-19
61874,46,2020-07-19
61880,22,2020-07-19
61883,9,2020-07-19
61884,6,2020-07-19
61910,33,2020-07-19
61911,18,2020-07-19
61920,119,2020-07-19
61938,98,2020-07-19
61943,6,2020-07-19
61944,16,2020-07-19
61951,10,2020-07-19
61953,19,2020-07-19
61956,7,2020-07-19
62002,203,2020-07-19
62010,55,2020-07-19
62012,19,2020-07-19
62014,6,2020-07-19
62018,14,2020-07-19
62024,21,2020-07-19
62025,198,2020-07-19
62033,8,2020-07-19
62034,105,2020-07-19
62035,84,2020-07-19
62040,295,2020-07-19
62049,26,2020-07-19
62052,28,2020-07-19
62056,45,2020-07-19
62059,8,2020-07-19
62060,65,2020-07-19
62062,27,2020-07-19
62067,9,2020-07-19
62069,12,2020-07-19
62075,6,2020-07-19
62084,6,2020-07-19
62088,13,2020-07-19
62090,20,2020-07-19
62095,33,2020-07-19
62097,6,2020-07-19
62201,152,2020-07-19
62203,115,2020-07-19
62204,93,2020-07-19
62205,118,2020-07-19
62206,278,2020-07-19
62207,156,2020-07-19
62208,168,2020-07-19
62215,7,2020-07-19
62216,12,2020-07-19
62217,10,2020-07-19
62220,249,2020-07-19
62221,263,2020-07-19
62223,125,2020-07-19
62225,11,2020-07-19
62226,306,2020-07-19
62230,30,2020-07-19
62231,90,2020-07-19
62232,66,2020-07-19
62233,131,2020-07-19
62234,266,2020-07-19
62236,78,2020-07-19
62237,7,2020-07-19
62238,8,2020-07-19
62239,25,2020-07-19
62240,6,2020-07-19
62241,9,2020-07-19
62242,8,2020-07-19
62243,17,2020-07-19
62245,8,2020-07-19
62246,17,2020-07-19
62249,30,2020-07-19
62254,105,2020-07-19
62255,8,2020-07-19
62257,15,2020-07-19
62258,36,2020-07-19
62260,29,2020-07-19
62263,8,2020-07-19
62264,62,2020-07-19
62265,53,2020-07-19
62269,175,2020-07-19
62272,51,2020-07-19
62274,15,2020-07-19
62278,44,2020-07-19
62281,9,2020-07-19
62285,27,2020-07-19
62286,67,2020-07-19
62288,36,2020-07-19
62293,16,2020-07-19
62294,65,2020-07-19
62295,14,2020-07-19
62298,88,2020-07-19
62301,104,2020-07-19
62305,92,2020-07-19
62325,9,2020-07-19
62338,7,2020-07-19
62353,8,2020-07-19
62401,18,2020-07-19
62411,6,2020-07-19
62420,26,2020-07-19
62427,8,2020-07-19
62428,9,2020-07-19
62439,15,2020-07-19
62441,16,2020-07-19
62447,25,2020-07-19
62448,39,2020-07-19
62450,7,2020-07-19
62454,12,2020-07-19
62458,6,2020-07-19
62467,10,2020-07-19
62471,23,2020-07-19
62474,6,2020-07-19
62521,127,2020-07-19
62522,50,2020-07-19
62526,73,2020-07-19
62549,7,2020-07-19
62558,6,2020-07-19
62560,10,2020-07-19
62561,9,2020-07-19
62563,23,2020-07-19
62565,16,2020-07-19
62568,44,2020-07-19
62613,6,2020-07-19
62615,12,2020-07-19
62618,86,2020-07-19
62626,15,2020-07-19
62627,12,2020-07-19
62629,52,2020-07-19
62642,7,2020-07-19
62644,8,2020-07-19
62650,123,2020-07-19
62656,36,2020-07-19
62664,12,2020-07-19
62670,7,2020-07-19
62675,18,2020-07-19
62677,11,2020-07-19
62681,13,2020-07-19
62684,76,2020-07-19
62690,6,2020-07-19
62691,53,2020-07-19
62692,9,2020-07-19
62702,108,2020-07-19
62703,100,2020-07-19
62704,102,2020-07-19
62707,27,2020-07-19
62711,68,2020-07-19
62712,27,2020-07-19
62801,83,2020-07-19
62808,7,2020-07-19
62812,29,2020-07-19
62821,13,2020-07-19
62832,26,2020-07-19
62835,6,2020-07-19
62837,13,2020-07-19
62848,7,2020-07-19
62859,9,2020-07-19
62863,22,2020-07-19
62864,100,2020-07-19
62881,14,2020-07-19
62882,15,2020-07-19
62895,8,2020-07-19
62896,22,2020-07-19
62901,206,2020-07-19
62902,24,2020-07-19
62903,9,2020-07-19
62905,6,2020-07-19
62906,115,2020-07-19
62907,24,2020-07-19
62910,6,2020-07-19
62912,10,2020-07-19
62914,16,2020-07-19
62918,28,2020-07-19
62920,73,2020-07-19
62922,6,2020-07-19
62924,7,2020-07-19
62926,6,2020-07-19
62930,16,2020-07-19
62939,11,2020-07-19
62946,21,2020-07-19
62948,40,2020-07-19
62951,13,2020-07-19
62952,21,2020-07-19
62958,7,2020-07-19
62959,88,2020-07-19
62960,12,2020-07-19
62964,9,2020-07-19
62966,118,2020-07-19
62984,6,2020-07-19
62988,6,2020-07-19
62992,59,2020-07-19
62995,17,2020-07-19
00041,0,2020-07-20
00042,0,2020-07-20
00045,0,2020-07-20
00053,0,2020-07-20
00087,0,2020-07-20
00097,0,2020-07-20
00098,0,2020-07-20
32003,292,2020-07-20
32008,0,2020-07-20
32008,34,2020-07-20
32009,18,2020-07-20
32011,108,2020-07-20
32013,0,2020-07-20
32024,184,2020-07-20
32025,902,2020-07-20
32033,26,2020-07-20
32034,366,2020-07-20
32038,53,2020-07-20
32040,46,2020-07-20
32043,329,2020-07-20
32043,0,2020-07-20
32044,0,2020-07-20
32044,7,2020-07-20
32046,86,2020-07-20
32052,362,2020-07-20
32053,108,2020-07-20
32054,84,2020-07-20
32055,214,2020-07-20
32058,33,2020-07-20
32058,0,2020-07-20
32059,29,2020-07-20
32060,441,2020-07-20
32062,23,2020-07-20
32063,159,2020-07-20
32064,321,2020-07-20
32065,400,2020-07-20
32066,71,2020-07-20
32068,449,2020-07-20
